year,fire_name,acres,county,latitude,longitude
1996,95387,2.0,San Bernardino,34.185,-117.285
1996,95388,0.1,San Bernardino,34.215,-117.285
1996,95389,5.0,San Bernardino,34.15666667,-117.425
1996,95390,0.3,San Bernardino,34.22833333,-117.425
1996,95391,0.1,San Bernardino,34.22833333,-117.46
1996,95392,0.1,San Bernardino,34.345,-117.46
1996,95393,0.1,San Bernardino,34.31666667,-117.495
1996,95394,0.1,San Bernardino,34.22833333,-117.47833333
1996,95395,0.3,San Bernardino,34.345,-117.47833333
1996,95396,0.5,San Bernardino,34.205,-117.455
1996,95397,0.1,San Bernardino,34.33166667,-117.285
1996,95398,0.4,San Bernardino,34.185,-117.44333333
1996,95399,7.0,San Bernardino,34.31666667,-117.495
1996,95400,0.5,San Bernardino,34.28666667,-117.44333333
1996,95401,8.0,San Bernardino,34.185,-117.26833333
1996,95416,0.1,Mono,38.36166667,-119.525
1996,95424,0.1,Plumas,40.18833333,-120.72333333
1996,95425,0.2,Plumas,39.975,-120.34666667
1996,95426,0.1,Plumas,40.05,-120.675
1996,95427,0.2,Sierra,39.69666667,-120.595
1996,95428,0.4,Plumas,40.035,-120.675
1996,95429,0.3,Plumas,40.035,-120.675
1996,95430,0.1,Plumas,40.00833333,-120.52333333
1996,95431,0.3,Plumas,39.87166667,-121.01333333
1996,95432,0.2,Plumas,40.18166667,-120.74166667
1996,95433,0.1,Plumas,39.93666667,-120.87833333
1996,95434,0.1,Plumas,39.93166667,-120.34833333
1996,95435,0.1,Plumas,40.00666667,-120.28666667
1996,95436,0.1,Plumas,39.93,-121.18666667
1996,95437,0.1,Plumas,40.14,-120.855
1996,95438,0.1,Plumas,40.03833333,-120.71166667
1996,95439,0.1,Plumas,40.3,-120.73333333
1996,95440,0.1,Plumas,39.90833333,-121.00833333
1996,95441,0.1,Plumas,39.81333333,-120.53833333
1996,95442,0.2,Plumas,39.70666667,-120.685
1996,95443,0.7,Plumas,39.905,-120.85166667
1996,95444,64.0,Plumas,39.975,-120.735
1996,95445,0.3,Plumas,40.06,-120.91166667
1996,95446,0.3,Plumas,40.14666667,-120.71666667
1996,95447,0.1,Plumas,39.99333333,-120.655
1996,95448,0.2,Plumas,40.05,-120.6
1996,95449,0.1,Plumas,39.98166667,-120.74833333
1996,95450,13.0,Plumas,40.09,-120.745
1996,95451,0.1,Butte,39.69166667,-121.34333333
1996,95452,0.2,Plumas,40.055,-120.88333333
1996,95453,0.1,Plumas,39.93333333,-120.875
1996,95454,70.0,Inyo,36.435,-118.20833333
1996,95455,0.1,Tulare,36.21666667,-118.28333333
1996,95456,0.1,Inyo,36.56666667,-118.23333333
1996,95457,0.5,Tulare,36.2,-118.13333333
1996,95458,0.1,Mono,37.63,-118.92833333
1996,95459,0.1,Inyo,37.24138889,-118.16333333
1996,95460,0.1,Tulare,36.2,-118.18333333
1996,95461,0.1,Tulare,36.34666667,-118.13666667
1996,95462,0.5,Tulare,36.115,-118.07666667
1996,95463,0.1,Mono,37.745,-119.14833333
1996,95481,0.1,El Dorado,38.76166667,-120.23333333
1996,95489,2.0,San Bernardino,34.24333333,-117.40833333
1996,95490,0.1,San Bernardino,34.30166667,-117.07666667
1996,95508,0.2,Yuba,39.55666667,-121.11166667
1996,95509,4.0,Plumas,39.93666667,-121.2
1996,95510,0.1,Plumas,40.13666667,-120.79833333
1996,95511,0.2,Butte,39.67833333,-121.25
1996,95512,0.1,Plumas,39.84833333,-120.725
1996,95513,0.1,Plumas,40.18166667,-120.515
1996,95514,0.1,Plumas,39.93833333,-120.58833333
1996,95515,0.1,Plumas,40.135,-120.94833333
1996,95516,0.1,Plumas,39.80166667,-120.45333333
1996,95517,0.2,Plumas,40.12,-120.44333333
1996,95518,0.1,Plumas,39.635,-121.10166667
1996,95519,0.1,Plumas,40.145,-120.90166667
1996,95520,0.2,Plumas,39.78166667,-120.50166667
1996,95521,0.1,Plumas,39.88833333,-120.52
1996,95522,0.2,Plumas,39.92166667,-120.94666667
1996,95523,0.3,Plumas,39.785,-121.18833333
1996,95524,0.1,Butte,39.79166667,-121.425
1996,95525,650.0,Tulare,36.03666667,-118.775
1996,95526,5.0,Tulare,36.03666667,-118.775
1996,95527,3.5,Tulare,36.02666667,-118.80666667
1996,95528,30.0,Tulare,36.04333333,-118.74166667
1996,95529,15.0,Tulare,36.02833333,-118.77833333
1996,95530,1.0,Tulare,36.03166667,-118.68833333
1996,95531,10.0,Tulare,36.02833333,-118.82
1996,95532,1000.0,Tulare,36.015,-118.77833333
1996,95533,0.1,Tulare,36.04333333,-118.76
1996,95534,0.1,Tulare,36.24333333,-118.56166667
1996,95535,15.0,Tulare,36.02833333,-118.68833333
1996,95536,2.0,Tulare,36.0,-118.5
1996,95537,6.0,Tulare,36.00333333,-118.5
1996,95538,0.1,Tulare,36.21666667,-118.44166667
1996,95539,0.1,Tulare,36.235,-118.565
1996,95540,2850.0,Tulare,36.04333333,-118.67
1996,95541,1.0,Tulare,36.02833333,-118.67
1996,95542,15.0,Tulare,36.02833333,-118.67
1996,95543,0.1,Tulare,35.97166667,-118.74166667
1996,95544,15.0,Tulare,36.015,-118.68833333
1996,95545,0.1,Tulare,36.13,-118.61666667
1996,95546,0.1,Tulare,36.02833333,-118.79666667
1996,95547,0.2,Tulare,35.915,-118.63166667
1996,95548,0.2,Tulare,35.97166667,-118.545
1996,95549,7.0,Tulare,36.145,-118.335
1996,95550,60.0,Tulare,36.02666667,-118.80833333
1996,95553,1.0,El Dorado,38.64,-120.43
1996,95554,0.1,El Dorado,38.77333333,-120.25333333
1996,95555,0.1,Tulare,35.81666667,-118.635
1996,95556,8.0,Kern,35.70833333,-118.47
1996,95557,0.1,Tulare,35.93833333,-118.48333333
1996,95558,0.1,Tulare,36.71333333,-118.73666667
1996,95559,0.1,Tulare,36.71,-118.96333333
1996,95560,9.0,Fresno,36.84166667,-119.25833333
1996,95561,0.1,Los Angeles,34.18166667,-117.87333333
1996,95562,2.0,Los Angeles,34.18166667,-117.87
1996,95563,0.1,Los Angeles,34.18166667,-117.88
1996,95564,2.0,Los Angeles,34.29833333,-118.39166667
1996,95565,0.1,Los Angeles,34.44166667,-118.215
1996,95566,0.2,Los Angeles,34.32166667,-118.34
1996,95567,0.1,Los Angeles,34.48833333,-118.12
1996,95568,0.1,Los Angeles,34.44166667,-118.205
1996,95569,0.1,Los Angeles,34.30333333,-118.26333333
1996,95570,0.1,Los Angeles,34.45166667,-118.13
1996,95571,5.0,Los Angeles,34.38333333,-118.32833333
1996,95572,0.1,Los Angeles,34.28,-118.37166667
1996,95573,0.1,Los Angeles,34.23333333,-117.80333333
1996,95574,0.3,San Bernardino,34.15833333,-117.675
1996,95575,1.0,Los Angeles,34.13333333,-117.74666667
1996,95576,0.1,Los Angeles,34.23,-117.77166667
1996,95577,0.1,Los Angeles,34.12333333,-117.79666667
1996,95578,0.1,Los Angeles,34.12333333,-117.74666667
1996,95579,0.1,Los Angeles,34.12166667,-117.805
1996,95580,0.1,Madera,37.18833333,-119.38333333
1996,95581,0.5,Madera,37.295,-119.52
1996,95582,0.2,Fresno,37.09,-119.495
1996,95583,0.1,Fresno,36.90666667,-119.29333333
1996,95584,0.1,Mariposa,37.49833333,-119.76833333
1996,95585,1.5,Mariposa,37.47833333,-119.81333333
1996,95586,0.5,Madera,37.23166667,-119.47833333
1996,95587,2.0,Mariposa,37.58333333,-119.90666667
1996,95588,0.1,Madera,37.325,-119.54333333
1996,95597,0.1,Tehama,39.88833333,-122.865
1996,95598,5.0,Colusa,39.37,-122.605
1996,95599,0.2,Glenn,39.63166667,-122.67333333
1996,95600,5.0,Lake,39.45583333,-122.94027778
1996,95601,0.2,Lake,39.22166667,-122.95
1996,95602,0.3,Siskiyou,41.78833333,-123.38833333
1996,95746,83323.0,Lake,39.25833333,-122.91666667
1996,95747,0.1,Yuba,39.49166667,-121.20833333
1996,95748,0.1,Plumas,39.74333333,-121.015
1996,95749,0.5,Fresno,37.14833333,-119.37833333
1996,95750,0.1,Fresno,37.105,-118.96166667
1996,95751,0.5,Fresno,37.14833333,-119.08833333
1996,95752,0.1,Fresno,37.07666667,-119.15
1996,95753,0.1,Fresno,37.105,-119.03333333
1996,95754,2.0,Fresno,36.96833333,-119.15833333
1996,95755,0.1,Fresno,37.06333333,-119.15333333
1996,95756,0.1,Fresno,36.92,-119.03
1996,95757,0.5,Fresno,37.04666667,-119.37
1996,95758,0.2,Fresno,37.07666667,-119.25166667
1996,95759,0.1,Fresno,37.01833333,-119.17833333
1996,95808,0.1,Fresno,37.23666667,-119.22333333
1996,95809,0.1,Fresno,37.07666667,-119.36
1996,95810,0.1,Madera,37.23166667,-119.51333333
1996,95811,0.1,Fresno,37.33833333,-118.96833333
1996,95812,0.1,Fresno,37.26833333,-118.985
1996,95813,0.1,Madera,37.32666667,-119.54833333
1996,95816,30.0,El Dorado,38.76833333,-120.35333333
1996,95820,0.1,Siskiyou,41.66166667,-121.93166667
1996,95821,0.2,Siskiyou,41.25,-122.825
1996,95823,0.1,El Dorado,38.91666667,-120.05166667
1996,95824,0.1,El Dorado,39.00333333,-120.10666667
1996,95825,0.1,Madera,37.305,-119.64666667
1996,95826,0.1,Fresno,37.28333333,-118.96833333
1996,95827,0.1,Fresno,37.27,-118.945
1996,95828,0.1,Fresno,37.33833333,-119.02166667
1996,95829,0.1,Fresno,37.325,-118.96833333
1996,95830,0.1,Madera,37.52166667,-119.23333333
1996,95831,0.1,Fresno,37.25166667,-119.13166667
1996,95832,0.1,Fresno,37.26833333,-119.05833333
1996,95833,0.1,Fresno,37.28333333,-119.00333333
1996,95834,0.2,Madera,37.425,-119.49666667
1996,95835,0.1,Fresno,37.325,-118.985
1996,95836,0.2,Madera,37.51333333,-119.33166667
1996,95853,3.0,Tehama,39.86833333,-122.725
1996,95854,0.1,Mendocino,39.54833333,-122.90833333
1996,95855,0.1,Tehama,39.90833333,-122.945
1996,95856,0.5,Glenn,39.77,-122.82
1996,95857,0.1,Tehama,40.04333333,-122.90833333
1996,95858,0.1,Trinity,40.08833333,-122.99166667
1996,95859,0.1,Colusa,39.24666667,-122.68833333
1996,95860,2.0,Colusa,39.37833333,-122.64666667
1996,95861,0.1,Lake,39.37,-123.01333333
1996,95862,5.0,Glenn,39.645,-122.60111111
1996,95863,0.1,Glenn,39.63833333,-122.625
1996,95864,0.1,Lake,39.45583333,-122.94027778
1996,95865,0.3,Mendocino,39.78,-122.94166667
1996,95866,275.0,Colusa,39.30888889,-122.58805556
1996,95867,0.1,Placer,39.25166667,-120.28
1996,95868,1.0,Sierra,39.51833333,-120.80333333
1996,95869,0.1,Yuba,39.49,-121.065
1996,95870,0.1,Sierra,39.605,-120.76666667
1996,95871,1.0,Yuba,39.41833333,-121.065
1996,95872,0.5,Sierra,39.49,-120.99
1996,95873,0.1,Sierra,39.53333333,-120.82333333
1996,95874,0.1,Sierra,39.475,-120.80333333
1996,95875,0.2,Sierra,39.41833333,-121.00833333
1996,95876,2.5,Sierra,39.46166667,-120.76666667
1996,95877,4.8,Sierra,39.43166667,-121.00833333
1996,95878,0.2,Sierra,39.46166667,-121.02666667
1996,95879,45.0,Sierra,39.53333333,-120.80333333
1996,95880,25.0,San Bernardino,34.22833333,-117.19833333
1996,95881,10.0,San Bernardino,34.17166667,-117.61666667
1996,95882,130.0,San Bernardino,34.31666667,-117.44333333
1996,95883,0.1,San Bernardino,34.30833333,-116.805
1996,95884,0.1,San Bernardino,34.23166667,-116.99166667
1996,95885,1.0,San Bernardino,34.29166667,-116.88
1996,95886,0.1,San Bernardino,34.22833333,-116.82
1996,95903,1800.0,Los Angeles,34.26333333,-117.83666667
1996,95904,150.0,Los Angeles,34.23,-117.77
1996,95905,400.0,Los Angeles,34.17666667,-117.755
1996,95906,1428.0,Los Angeles,34.18,-117.88166667
1996,95907,0.1,Los Angeles,34.27166667,-117.84333333
1996,95908,0.1,Los Angeles,34.16166667,-117.92333333
1996,95909,0.1,El Dorado,38.93333333,-120.75
1996,95913,0.1,Trinity,40.80833333,-123.47166667
1996,95914,0.1,Trinity,40.82,-123.51166667
1996,95915,0.1,Trinity,40.825,-123.49166667
1996,95916,0.2,Trinity,40.82,-123.31833333
1996,95917,0.1,Trinity,40.925,-123.15166667
1996,95918,0.2,Trinity,40.79333333,-123.45666667
1996,95919,0.2,Trinity,40.79333333,-123.45666667
1996,95920,0.2,Trinity,40.79333333,-123.45666667
1996,95921,0.4,Trinity,40.69833333,-123.23666667
1996,95922,0.2,Trinity,40.86333333,-123.06166667
1996,95923,0.5,Trinity,40.71833333,-123.19333333
1996,95924,0.1,Trinity,40.995,-123.28
1996,95925,0.2,Trinity,40.71333333,-123.42
1996,95926,0.1,Trinity,40.83833333,-123.10666667
1996,95927,0.1,Trinity,40.905,-123.09166667
1996,95928,0.1,Trinity,40.82333333,-122.99333333
1996,95929,0.1,Trinity,40.75666667,-123.15833333
1996,95930,0.1,Trinity,40.935,-123.01666667
1996,95931,90.0,Trinity,40.80333333,-123.11666667
1996,95932,0.1,Trinity,41.01,-123.04166667
1996,95933,2523.0,Trinity,40.185,-122.98666667
1996,95934,0.1,Trinity,40.8,-123.47333333
1996,95935,0.1,Trinity,40.775,-123.32833333
1996,95936,0.1,Trinity,40.80166667,-123.465
1996,95937,0.2,Trinity,40.78833333,-123.43
1996,95942,0.1,Riverside,33.655,-117.37333333
1996,95943,0.1,Orange,33.56833333,-117.52833333
1996,95944,2.0,Nevada,39.455,-120.58333333
1996,95945,30.0,Nevada,39.345,-120.74833333
1996,95946,1.0,Nevada,39.455,-120.58333333
1996,95947,0.1,Tuolumne,38.055,-120.075
1996,95951,0.1,Fresno,37.19333333,-119.095
1996,95952,0.5,Fresno,37.44,-119.07666667
1996,95953,0.1,Fresno,37.38333333,-118.995
1996,95954,0.1,Fresno,37.26666667,-119.11333333
1996,95955,5.0,Madera,37.205,-119.35666667
1996,95956,0.1,Madera,37.45666667,-119.55
1996,95957,2.0,Madera,37.25333333,-119.51
1996,95958,0.1,Madera,37.54666667,-119.25666667
1996,95959,0.2,Madera,37.44,-119.40833333
1996,95960,0.3,Madera,37.46666667,-119.44
1996,95961,0.2,Madera,37.61666667,-119.26333333
1996,95962,0.2,Madera,37.49333333,-119.49333333
1996,95963,0.2,Madera,37.34166667,-119.64333333
1996,95964,0.1,Madera,37.30166667,-119.54
1996,95970,2770.0,Mariposa,37.42833333,-119.84333333
1996,95971,0.1,Fresno,37.05,-118.91833333
1996,95972,0.1,Fresno,37.12666667,-119.01666667
1996,95973,0.1,Fresno,37.15166667,-119.03666667
1996,95974,0.1,Fresno,37.06166667,-119.07
1996,95975,0.1,Fresno,37.07666667,-119.14166667
1996,95976,0.1,Fresno,37.105,-119.16
1996,95977,0.1,Fresno,37.07666667,-118.98
1996,95978,0.1,Fresno,37.06166667,-119.16
1996,95979,0.1,Fresno,36.99,-118.96166667
1996,95980,0.1,Fresno,36.99,-119.05166667
1996,95981,0.1,Fresno,37.01833333,-119.07
1996,95982,0.1,Fresno,37.00333333,-118.99666667
1996,95983,0.1,Fresno,36.96166667,-119.17833333
1996,95984,5607.0,Fresno,36.87,-119.31333333
1996,96004,0.1,Fresno,37.31,-119.15
1996,96005,15.0,Fresno,37.09,-119.415
1996,96006,1.0,Fresno,36.94166667,-118.79333333
1996,96007,0.1,Fresno,36.99,-118.81166667
1996,96008,0.1,Modoc,41.79833333,-121.42805556
1996,96009,0.1,Siskiyou,41.62305556,-121.53611111
1996,96011,15.0,Modoc,41.84388889,-120.34583333
1996,96012,0.1,Modoc,41.92444444,-120.2725
1996,96017,0.2,San Diego,32.88166667,-116.42
1996,96018,2.0,San Diego,32.81166667,-116.56833333
1996,96019,0.1,San Diego,32.85333333,-116.56833333
1996,96022,0.1,Orange,33.685,-117.53166667
1996,96023,0.1,Riverside,33.625,-117.32333333
1996,96024,0.1,Orange,33.62666667,-117.44
1996,96025,0.1,Riverside,33.625,-117.43833333
1996,96026,0.1,Orange,33.65833333,-117.59166667
1996,96027,0.1,Orange,33.73,-117.62833333
1996,96028,0.1,Riverside,33.66,-117.39166667
1996,96029,0.5,Riverside,33.65333333,-117.355
1996,96030,0.1,San Diego,32.86333333,-116.66666667
1996,96031,0.1,Fresno,37.19833333,-119.00333333
1996,96032,0.5,Fresno,37.25166667,-119.25833333
1996,96033,0.1,Fresno,37.105,-119.28833333
1996,96034,3.0,Mariposa,37.565,-119.95333333
1996,96035,1.5,Madera,37.445,-119.63666667
1996,96036,0.1,Madera,37.49166667,-119.46166667
1996,96037,0.1,Fresno,37.25166667,-119.22333333
1996,96038,0.1,Fresno,37.26833333,-119.16333333
1996,96039,0.2,Fresno,37.17666667,-119.14166667
1996,96040,0.1,Fresno,37.32,-119.195
1996,96041,0.5,Fresno,37.33833333,-118.985
1996,96042,0.1,Mariposa,37.59,-119.92
1996,96043,0.2,Fresno,37.39833333,-118.92
1996,96044,0.5,Madera,37.36833333,-119.62666667
1996,96045,0.5,El Dorado,38.805,-119.975
1996,96046,3.0,El Dorado,39.04666667,-120.14333333
1996,96047,0.1,Placer,39.20833333,-120.16833333
1996,96048,0.1,El Dorado,38.94666667,-119.925
1996,96049,0.1,El Dorado,38.85833333,-120.05166667
1996,96052,0.1,Fresno,37.04166667,-119.10333333
1996,96053,0.1,Madera,37.23333333,-119.49666667
1996,96054,0.1,Madera,37.29166667,-119.52166667
1996,96055,5.0,Fresno,37.09,-119.46833333
1996,96056,0.1,Fresno,37.07666667,-119.34166667
1996,96057,0.1,Fresno,37.07666667,-119.48666667
1996,96058,0.1,Fresno,37.105,-119.505
1996,96059,0.5,Madera,37.46166667,-119.61166667
1996,96060,0.2,Madera,37.53,-119.34666667
1996,96061,0.1,Fresno,37.23666667,-119.22333333
1996,96062,3.0,Madera,37.10166667,-119.74833333
1996,96063,0.2,Madera,37.50666667,-119.345
1996,96064,0.1,Fresno,37.39666667,-119.18666667
1996,96065,0.1,Madera,37.53166667,-119.46
1996,96067,0.1,Mariposa,37.54166667,-119.81
1996,96068,15.0,Madera,37.08833333,-119.75333333
1996,96069,0.1,Fresno,37.325,-119.05833333
1996,96073,0.1,Placer,39.25166667,-120.03833333
1996,96074,0.1,El Dorado,38.84333333,-120.03333333
1996,96075,0.1,Placer,39.14833333,-120.16166667
1996,96076,0.1,El Dorado,38.94666667,-119.94333333
1996,96077,0.1,El Dorado,38.93166667,-120.08833333
1996,96078,1.5,El Dorado,38.87166667,-119.99666667
1996,96079,0.1,Placer,39.13333333,-120.21666667
1996,96080,0.1,Placer,39.27,-120.01666667
1996,96081,0.1,Placer,39.26666667,-120.03833333
1996,96082,0.1,Placer,39.22333333,-120.05666667
1996,96088,5.0,El Dorado,38.57666667,-120.49666667
1996,96089,0.1,Amador,38.625,-120.21333333
1996,96090,0.1,El Dorado,38.72166667,-120.04666667
1996,96091,0.1,El Dorado,38.69333333,-120.125
1996,96092,0.1,El Dorado,38.62166667,-120.27
1996,96093,0.1,Alpine,38.69166667,-119.99166667
1996,96094,0.1,El Dorado,38.53166667,-120.41666667
1996,96095,0.1,El Dorado,38.54666667,-120.37833333
1996,96096,1.0,Amador,38.56,-120.17333333
1996,96097,0.1,El Dorado,38.655,-120.14666667
1996,96103,0.1,San Bernardino,34.33,-117.47833333
1996,96104,600.0,San Bernardino,34.185,-117.26833333
1996,96105,0.1,San Bernardino,34.33,-117.47833333
1996,96108,0.1,Humboldt,41.01333333,-123.65
1996,96109,0.1,Humboldt,40.96333333,-123.65
1996,96110,0.1,Humboldt,40.99166667,-123.635
1996,96111,0.1,Humboldt,40.93333333,-123.625
1996,96112,0.1,Humboldt,40.98333333,-123.63333333
1996,96113,0.1,Trinity,40.875,-123.51666667
1996,96114,0.1,Humboldt,40.93333333,-123.62166667
1996,96115,0.1,Trinity,40.90833333,-123.58333333
1996,96116,3.0,Humboldt,40.94166667,-123.64166667
1996,96117,0.1,Humboldt,40.93166667,-123.63
1996,96118,0.1,Humboldt,40.95,-123.625
1996,96119,1.0,Humboldt,41.02166667,-123.635
1996,96120,0.1,Humboldt,40.93333333,-123.62166667
1996,96121,0.1,Humboldt,40.93333333,-123.62166667
1996,96122,0.1,Humboldt,40.93333333,-123.62166667
1996,96123,0.1,Humboldt,41.005,-123.65166667
1996,96124,0.3,Trinity,40.305,-123.33333333
1996,96141,0.1,San Bernardino,34.15833333,-116.95666667
1996,96142,0.1,San Bernardino,34.2,-116.76166667
1996,96149,0.1,Orange,33.59166667,-117.505
1996,96150,10.0,San Diego,32.73333333,-116.51
1996,96151,0.3,San Diego,32.73833333,-116.66166667
1996,96152,0.1,Madera,37.44333333,-119.45333333
1996,96153,0.1,Madera,37.27666667,-119.5
1996,96154,0.5,Los Angeles,34.25833333,-117.95
1996,96155,0.1,Los Angeles,34.36,-117.915
1996,96156,0.1,Los Angeles,34.215,-118.12333333
1996,96157,0.1,Los Angeles,34.2,-118.02
1996,96158,0.1,Los Angeles,34.30166667,-118.02
1996,96159,0.1,Los Angeles,34.27333333,-118.02
1996,96160,0.1,Los Angeles,34.17166667,-118.03666667
1996,96161,0.1,Los Angeles,34.24333333,-118.09
1996,96162,0.2,Los Angeles,34.22833333,-118.055
1996,96163,0.1,Los Angeles,34.17166667,-117.985
1996,96164,1.0,Los Angeles,34.215,-118.15833333
1996,96165,0.2,Los Angeles,34.38833333,-118.02
1996,96166,0.1,Los Angeles,34.185,-118.02
1996,96167,0.1,Los Angeles,34.30166667,-118.055
1996,96168,0.1,Los Angeles,34.25833333,-118.17666667
1996,96198,0.1,San Bernardino,34.215,-117.285
1996,96199,1.0,San Bernardino,34.25833333,-117.145
1996,96200,1.0,San Bernardino,34.22833333,-117.16333333
1996,96201,1.0,San Bernardino,34.24333333,-117.16333333
1996,96202,0.1,San Bernardino,34.24333333,-117.285
1996,96203,0.1,San Bernardino,34.24333333,-117.25
1996,96204,4.0,San Bernardino,34.36,-117.23333333
1996,96205,5.0,San Bernardino,34.30166667,-117.26833333
1996,96206,0.1,San Bernardino,34.24333333,-117.16333333
1996,96207,0.1,San Bernardino,34.25833333,-117.16333333
1996,96208,0.1,San Bernardino,34.215,-117.09333333
1996,96209,0.1,San Bernardino,34.24333333,-117.18
1996,96210,0.1,San Bernardino,34.36,-117.23333333
1996,96211,0.1,San Bernardino,34.215,-117.09333333
1996,96212,1.0,San Bernardino,34.25833333,-117.37333333
1996,96213,0.1,San Bernardino,34.33,-117.07666667
1996,96214,0.1,San Bernardino,34.24333333,-117.23333333
1996,96215,0.2,San Bernardino,34.25833333,-117.32
1996,96216,0.1,San Bernardino,34.24333333,-117.32
1996,96217,0.1,San Bernardino,34.24333333,-117.32
1996,96218,0.1,San Bernardino,34.22833333,-117.285
1996,96219,0.1,San Bernardino,34.25833333,-117.32
1996,96220,0.1,San Bernardino,34.27333333,-117.32
1996,96221,2.0,San Bernardino,34.24333333,-117.30333333
1996,96222,0.1,San Bernardino,34.25,-117.15
1996,96223,0.1,San Bernardino,34.345,-117.23333333
1996,96273,0.1,San Bernardino,34.21333333,-116.72833333
1996,96274,1.0,Ventura,34.54,-119.20833333
1996,96275,0.1,Kern,34.82,-118.96166667
1996,96276,0.1,Kern,34.82333333,-119.07166667
1996,96277,0.1,Ventura,34.76833333,-118.98833333
1996,96278,8.0,Ventura,34.475,-119.225
1996,96279,2.0,Santa Barbara,34.88666667,-119.73
1996,96280,0.1,Kern,34.82333333,-119.09
1996,96281,4.0,Ventura,34.53333333,-119.085
1996,96282,0.1,Santa Barbara,34.53333333,-119.83666667
1996,96283,0.5,Kern,34.81166667,-118.94166667
1996,96284,5.0,Santa Barbara,34.55666667,-119.64666667
1996,96285,140.0,Ventura,34.50333333,-119.25333333
1996,96286,0.5,Ventura,34.525,-118.755
1996,96287,1.0,Ventura,34.475,-119.12
1996,96288,0.1,Kern,34.85166667,-119.18
1996,96289,10925.0,Ventura,34.45944444,-118.9375
1996,96290,3.0,Ventura,34.455,-119.335
1996,96291,22.0,Ventura,34.47166667,-119.235
1996,96292,24.0,Ventura,34.715,-119.39166667
1996,96293,10.8,Ventura,34.775,-119.04833333
1996,96294,15.0,Santa Barbara,34.505,-119.74833333
1996,96295,1.0,Ventura,34.48166667,-118.77
1996,96296,0.5,Riverside,33.72333333,-116.80333333
1996,96297,0.1,Riverside,33.75166667,-116.83166667
1996,96298,0.1,Riverside,33.63333333,-116.58333333
1996,96299,0.1,Riverside,33.7,-116.75
1996,96300,0.1,Riverside,33.55,-116.55
1996,96301,0.1,Riverside,33.595,-116.455
1996,96302,1067.0,Riverside,33.58,-116.95333333
1996,96303,103.0,Riverside,33.52333333,-116.83166667
1996,96304,0.5,Riverside,33.73666667,-116.84833333
1996,96305,3.0,Riverside,33.56666667,-116.84333333
1996,96306,0.3,Riverside,33.81333333,-116.73666667
1996,96307,0.1,Riverside,33.595,-116.43
1996,96308,1.0,Riverside,33.55333333,-116.71833333
1996,96309,5.0,Riverside,33.89666667,-116.77833333
1996,96310,315.0,Riverside,33.88333333,-116.76666667
1996,96311,0.2,Riverside,33.765,-116.705
1996,96312,670.0,Riverside,33.78,-116.91833333
1996,96313,0.1,Riverside,33.54,-116.46333333
1996,96314,9.0,Riverside,33.9,-116.73
1996,96315,300.0,Riverside,33.84,-116.59666667
1996,96316,1.0,Riverside,33.54,-116.46333333
1996,96317,9620.0,Riverside,33.735,-116.835
1996,96318,1057.0,Riverside,33.59333333,-116.80166667
1996,96319,2.0,Riverside,33.78,-116.91833333
1996,96320,0.1,Riverside,33.765,-116.72666667
1996,96321,0.8,Riverside,33.72833333,-116.75833333
1996,96322,3.0,Riverside,33.89666667,-116.76166667
1996,96323,0.1,Riverside,33.68333333,-116.78333333
1996,96324,2.0,Riverside,33.74166667,-116.74
1996,96325,0.1,Riverside,33.62333333,-116.675
1996,96326,0.1,Riverside,33.56666667,-116.43
1996,96327,0.1,Riverside,33.65166667,-116.675
1996,96328,3.0,Riverside,33.56666667,-116.47166667
1996,96329,440.0,Riverside,33.61,-116.55166667
1996,96330,548.0,Riverside,33.89333333,-116.79
1996,96331,0.1,Riverside,33.70833333,-116.76166667
1996,96332,788.0,Riverside,33.8,-116.95
1996,96333,30.0,Riverside,33.89666667,-116.86
1996,96334,8.0,Riverside,33.88166667,-116.90166667
1996,96335,0.1,Riverside,33.52333333,-116.79666667
1996,96336,50.0,Riverside,33.895,-116.71333333
1996,96337,423.0,Riverside,33.91,-116.84833333
1996,96338,7.0,Riverside,33.91,-116.81333333
1996,96339,0.1,Riverside,33.81,-116.65666667
1996,96340,0.1,Riverside,33.765,-116.69166667
1996,96341,0.1,Riverside,33.67166667,-116.68333333
1996,96342,9.0,Riverside,33.88166667,-116.795
1996,96343,1.0,Riverside,33.875,-116.795
1996,96377,1.0,El Dorado,38.91666667,-120.75
1996,96378,0.1,El Dorado,38.96666667,-120.73333333
1996,96379,1.5,El Dorado,38.91666667,-120.38
1996,96382,0.1,Monterey,36.25055556,-121.82527778
1996,96383,150.0,Monterey,36.28055556,-121.80194444
1996,96384,3.0,San Luis Obispo,35.35055556,-120.61305556
1996,96385,150.0,Monterey,36.23166667,-121.77166667
1996,96386,50.1,San Luis Obispo,35.43,-120.43111111
1996,96388,0.1,San Bernardino,34.21666667,-117.28333333
1996,96405,0.1,El Dorado,38.59,-120.30333333
1996,96406,40.0,Amador,38.575,-120.17333333
1996,96407,0.1,Los Angeles,34.565,-118.365
1996,96408,0.1,Los Angeles,34.51833333,-118.51833333
1996,96409,0.5,Los Angeles,34.475,-118.47333333
1996,96410,0.1,Los Angeles,34.49,-118.61333333
1996,96411,0.1,Los Angeles,34.505,-118.45666667
1996,96412,5.0,Los Angeles,34.565,-118.50666667
1996,96413,2.0,Los Angeles,34.77,-118.56333333
